Name,Exclusive secs,Inclusive secs,% Exclusive,% Inclusive,Module,Source File,Source Line
"mainCRTStartup",0,31.405,0,4.17495,"fortress","[unknown]",0
"__tmainCRTStartup",0,31.405,0,4.17495,"fortress","[unknown]",0
"App::handle_events",0,1.57349,0,0.209178,"fortress","[unknown]",0
"App::update",0,3.00582,0,0.39959,"fortress","[unknown]",0
"App::post_update",0,0.111979,0,0.0148864,"fortress","[unknown]",0
"App::render",0,26.5863,0,3.53436,"fortress","[unknown]",0
"App::clean",0,0.0528625,0,0.00702748,"fortress","[unknown]",0
"App::change_scene",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"App::set_fps",0.0069829,0.0069829,0.000928299,0.000928299,"fortress","[unknown]",0
"GUI::draw",0,0.340482,0,0.0452633,"fortress","[unknown]",0
"Atlas::draw_text",0.0069839,13.4927,0.000928432,1.7937,"fortress","[unknown]",0
"Atlas::draw_from_sheet",0,0.0069808,0,0.00092802,"fortress","[unknown]",0
"Atlas::draw_texture_from_sheet",0.648524,2.09881,0.0862141,0.279013,"fortress","[unknown]",0
"Atlas::draw_pixel",0.0676631,4.87955,0.00899506,0.648682,"fortress","[unknown]",0
"Atlas::draw_line",0,0.0211125,0,0.00280667,"fortress","[unknown]",0
"Atlas::draw_rect",0.0209423,0.688168,0.00278405,0.0914842,"fortress","[unknown]",0
"Camera::move",0,0.0059845,0,0.000795573,"fortress","[unknown]",0
"Camera::update",0,0.0848066,0,0.0112741,"fortress","[unknown]",0
"Camera::get_pos",0.0979033,0.0979033,0.0130152,0.0130152,"fortress","[unknown]",0
"Cooldown::update",0,0.0069846,0,0.000928525,"fortress","[unknown]",0
"Cooldown::set_state",0,0.0150773,0,0.00200436,"fortress","[unknown]",0
"Dirt::update",0,0.006983,0,0.000928312,"fortress","[unknown]",0
"Dirt::draw",0,0.0270974,0,0.0036023,"fortress","[unknown]",0
"Entity::set_animation",0,0.0070225,0,0.000933563,"fortress","[unknown]",0
"Entity::get_collision_box",0,0.0059845,0,0.000795573,"fortress","[unknown]",0
"Entity::get_interaction_box",0.054883,0.0818125,0.00729608,0.0108761,"fortress","[unknown]",0
"Entity::is_colliding",0.0139665,0.0139665,0.00185669,0.00185669,"fortress","[unknown]",0
"Entity::update",0,0.0139676,0,0.00185684,"fortress","[unknown]",0
"Entity::get_current_life",0.0072406,0.0072406,0.000962557,0.000962557,"fortress","[unknown]",0
"F_Debug::log",0,0.0848066,0,0.0112741,"fortress","[unknown]",0
"F_Debug::write_to_file",0,0.0069751,0,0.000927262,"fortress","[unknown]",0
"Fort::party",0.0069758,0.0069758,0.000927355,0.000927355,"fortress","[unknown]",0
"GameScene::load_assets",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"GameScene::init",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"GameScene::update",0.0069746,0.234565,0.000927196,0.0311828,"fortress","[unknown]",0
"GameScene::post_update",0,0.111979,0,0.0148864,"fortress","[unknown]",0
"GameScene::draw",0,18.7488,0,2.49245,"fortress","[unknown]",0
"std::_Function_handler<void (), GameScene::draw()::{lambda()#1}>::_M_manager",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"std::_Function_base::_Base_manager<GameScene::draw()::{lambda()#1}>::_M_manager",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"std::_Function_base::_Base_manager<GameScene::draw()::{lambda()#1}>::_M_destroy",0.0069807,0.0069807,0.000928006,0.000928006,"fortress","[unknown]",0
"GarbageCollector::update()::{lambda(Entity*)#1}::operator()",0,0.0072406,0,0.000962557,"fortress","[unknown]",0
"GarbageCollector::update",0,0.021188,0,0.00281671,"fortress","[unknown]",0
"std::function<bool (Entity*)>::function<GarbageCollector::update()::{lambda(Entity*)#1}&, void>",0.0069716,0.0069716,0.000926797,0.000926797,"fortress","[unknown]",0
"std::_Function_handler<bool (Entity*), GarbageCollector::update()::{lambda(Entity*)#1}>::_M_invoke",0,0.0072406,0,0.000962557,"fortress","[unknown]",0
"std::__invoke_r<bool, GarbageCollector::update()::{lambda(Entity*)#1}&, Entity*>",0,0.0072406,0,0.000962557,"fortress","[unknown]",0
"std::__invoke_impl<bool, GarbageCollector::update()::{lambda(Entity*)#1}&, Entity*>",0,0.0072406,0,0.000962557,"fortress","[unknown]",0
"Gizmos::draw_area",0,0.0347213,0,0.00461581,"fortress","[unknown]",0
"Gizmos::draw_rect",0.0068815,0.695049,0.000914819,0.0923991,"fortress","[unknown]",0
"Hero::fixed_update",0.0070977,0.0070977,0.00094356,0.00094356,"fortress","[unknown]",0
"Hero::update",0.0408141,0.185467,0.00542578,0.0246557,"fortress","[unknown]",0
"Hero::animation_manager",0,0.0070225,0,0.000933563,"fortress","[unknown]",0
"ImHashStr",0.0139863,0.0139863,0.00185932,0.00185932,"fortress","[unknown]",0
"ImGui::FindRenderedTextEnd",0.0069835,0.0069835,0.000928379,0.000928379,"fortress","[unknown]",0
"ImGui::RenderTextClippedEx",0,0.0142996,0,0.00190097,"fortress","[unknown]",0
"ImGui::RenderTextClipped",0,0.0212831,0,0.00282935,"fortress","[unknown]",0
"ImGui::GetIO",0.0069793,0.0069793,0.00092782,0.00092782,"fortress","[unknown]",0
"ImGui::NewFrame",0.0069835,0.269628,0.000928379,0.035844,"fortress","[unknown]",0
"ImGui::PushClipRect",0,0.0069657,0,0.000926012,"fortress","[unknown]",0
"ImGui::CalcTextSize",0,0.0069825,0,0.000928246,"fortress","[unknown]",0
"ImGui::FindWindowByName",0,0.0139863,0,0.00185932,"fortress","[unknown]",0
"CalcWindowContentSizes",0.0069788,0.0139124,0.000927754,0.0018495,"fortress","[unknown]",0
"CalcWindowAutoFitSize",0.0069828,0.0069828,0.000928286,0.000928286,"fortress","[unknown]",0
"ImGui::UpdateWindowManualResize",0.0069825,0.0069825,0.000928246,0.000928246,"fortress","[unknown]",0
"ImGui::RenderWindowDecorations",0,0.0488352,0,0.0064921,"fortress","[unknown]",0
"ImGui::RenderWindowTitleBarContents",0,0.0552408,0,0.00734365,"fortress","[unknown]",0
"ImGui::Begin",0.020008,0.179873,0.00265984,0.0239122,"fortress","[unknown]",0
"ImGui::UpdateKeyRoutingTable",0.0069842,0.0069842,0.000928472,0.000928472,"fortress","[unknown]",0
"ImGui::SetShortcutRouting",0.0070346,0.0070346,0.000935172,0.000935172,"fortress","[unknown]",0
"ImGui::UpdateKeyboardInputs",0.0478646,0.0548488,0.00636307,0.00729154,"fortress","[unknown]",0
"ImGui::UpdateMouseInputs",0.0069817,0.0069817,0.000928139,0.000928139,"fortress","[unknown]",0
"ImGui::Shortcut",0,0.0070346,0,0.000935172,"fortress","[unknown]",0
"ImGui::ErrorCheckNewFrameSanityChecks",0,0.0069219,0,0.00092019,"fortress","[unknown]",0
"ImGuiStackSizes::SetToCurrentState",0.0069597,0.0069597,0.000925215,0.000925215,"fortress","[unknown]",0
"ImGui::NavUpdate",0,0.0070346,0,0.000935172,"fortress","[unknown]",0
"ImGui::NavUpdateWindowing",0,0.0070346,0,0.000935172,"fortress","[unknown]",0
"ImMax<float>",0.0139071,0.0139071,0.00184879,0.00184879,"fortress","[unknown]",0
"operator*",0.007043,0.007043,0.000936289,0.000936289,"fortress","[unknown]",0
"ImDrawList::_OnChangedClipRect",0,0.0069657,0,0.000926012,"fortress","[unknown]",0
"ImDrawList::PushClipRect",0,0.0069657,0,0.000926012,"fortress","[unknown]",0
"ImDrawList::AddConvexPolyFilled",0.027882,0.027882,0.0037066,0.0037066,"fortress","[unknown]",0
"ImDrawList::_PathArcToFastEx",0.0069789,0.0129639,0.000927767,0.00172341,"fortress","[unknown]",0
"ImDrawList::PathArcToFast",0,0.0199455,0,0.00265153,"fortress","[unknown]",0
"FixRectCornerFlags",0.0069845,0.0069845,0.000928512,0.000928512,"fortress","[unknown]",0
"ImDrawList::PathRect",0,0.02693,0,0.00358004,"fortress","[unknown]",0
"ImDrawList::AddRectFilled",0,0.0339108,0,0.00450806,"fortress","[unknown]",0
"ImDrawList::AddTriangleFilled",0,0.0059768,0,0.000794549,"fortress","[unknown]",0
"ImDrawList::AddText",0,0.0142996,0,0.00190097,"fortress","[unknown]",0
"ImFont::FindGlyph",0.0073126,0.0073126,0.000972129,0.000972129,"fortress","[unknown]",0
"ImFont::CalcTextSizeA",0.0069825,0.0069825,0.000928246,0.000928246,"fortress","[unknown]",0
"ImFont::RenderText",0.006987,0.0142996,0.000928844,0.00190097,"fortress","[unknown]",0
"ImGui::RenderArrow",0,0.0130198,0,0.00173084,"fortress","[unknown]",0
"ImClamp<int>",0.005985,0.005985,0.000795639,0.000795639,"fortress","[unknown]",0
"ImGui_ImplSDL2_UpdateMouseData",0,0.0429358,0,0.00570784,"fortress","[unknown]",0
"ImGui_ImplSDL2_NewFrame",0,0.0429358,0,0.00570784,"fortress","[unknown]",0
"ImGui_ImplSDLRenderer_GetBackendData",0,0.0069793,0,0.00092782,"fortress","[unknown]",0
"ImGui_ImplSDLRenderer_SetupRenderState",0,0.0139631,0,0.00185624,"fortress","[unknown]",0
"ImGui_ImplSDLRenderer_RenderDrawData",0.006976,0.0348309,0.000927382,0.00463038,"fortress","[unknown]",0
"ImGui::ButtonBehavior",0.0069819,0.0069819,0.000928166,0.000928166,"fortress","[unknown]",0
"ImGui::CollapseButton",0,0.0200017,0,0.002659,"fortress","[unknown]",0
"LightSystem::draw",0,4.46399,0,0.593438,"fortress","[unknown]",0
"mainloop",0,31.2916,0,4.15987,"fortress","[unknown]",0
"SDL_main",0,31.3445,0,4.1669,"fortress","[unknown]",0
"MainScene::update",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"MainScene::draw",0,4.16168,0,0.553249,"fortress","[unknown]",0
"std::function<void ()>::function<MainScene::draw()::{lambda()#1}, void>",0,0.0069806,0,0.000927993,"fortress","[unknown]",0
"std::_Function_base::_Base_manager<MainScene::draw()::{lambda()#1}>::_M_init_functor<{lambda()#1}>",0,0.0069806,0,0.000927993,"fortress","[unknown]",0
"std::_Function_base::_Base_manager<MainScene::draw()::{lambda()#1}>::_M_create<{lambda()#1}>",0,0.0069806,0,0.000927993,"fortress","[unknown]",0
"Merchant::draw",0,0.240311,0,0.0319466,"fortress","[unknown]",0
"ParticleSystem::update",0.0059848,0.0059848,0.000795613,0.000795613,"fortress","[unknown]",0
"ParticleSystem::draw",0.0140501,0.394891,0.0018678,0.0524964,"fortress","[unknown]",0
"PlayerUI::draw",0.0069799,9.27904,0.0009279,1.23355,"fortress","[unknown]",0
"get_aseprite_edited_time[abi:cxx11]",0,2.72141,0,0.361781,"fortress","[unknown]",0
"Resources::aseprite_hot_reload",0,2.76427,0,0.367479,"fortress","[unknown]",0
"Room::Room",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"Room::draw",0.893888,4.09477,0.118832,0.544355,"fortress","[unknown]",0
"SpriteAnimation::get_name[abi:cxx11]",0,0.006983,0,0.000928312,"fortress","[unknown]",0
"UIPartialScene::draw",0,0.0069763,0,0.000927422,"fortress","[unknown]",0
"main",0,31.3445,0,4.1669,"fortress","[unknown]",0
"main_getcmdline",0,31.3445,0,4.1669,"fortress","/Users/valve/release/SDL2/SDL2-2.28.4-source/foo-x64/../src/main/windows/SDL_windows_main.c",80
"SDL_RenderCopyEx",0.02094,0.02094,0.00278374,0.00278374,"fortress","[unknown]",0
"wmemset",0.0129638,0.0129638,0.00172339,0.00172339,"fortress","[unknown]",0
"fopen64",0,0.0069751,0,0.000927262,"fortress","[unknown]",0
"rnd",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"ImDrawList::PathFillConvex",0,0.027882,0,0.0037066,"fortress","[unknown]",0
"effolkronium::seeder_default::seeder_default",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"effolkronium::basic_random_base<effolkronium::basic_random_static<std::mersenne_twister_engine<unsigned int, 32ull, 624ull, 397ull, 31ull, 2567483615u, 11ull, 4294967295u, 7ull, 2636928640u, 15ull, 4022730752u, 18ull, 1812433253u>, effolkronium::seeder_default, std::uniform_int_distribution, std::uniform_real_distribution, std::bernoulli_distribution>, std::mersenne_twister_engine<unsigned int, 32ull, 624ull, 397ull, 31ull, 2567483615u, 11ull, 4294967295u, 7ull, ",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"effolkronium::basic_random_static<std::mersenne_twister_engine<unsigned int, 32ull, 624ull, 397ull, 31ull, 2567483615u, 11ull, 4294967295u, 7ull, 2636928640u, 15ull, 4022730752u, 18ull, 1812433253u>, effolkronium::seeder_default, std::uniform_int_distribution, std::uniform_real_distribution, std::bernoulli_distribution>::engine_instance",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"effolkronium::basic_random_static<std::mersenne_twister_engine<unsigned int, 32ull, 624ull, 397ull, 31ull, 2567483615u, 11ull, 4294967295u, 7ull, 2636928640u, 15ull, 4022730752u, 18ull, 1812433253u>, effolkronium::seeder_default, std::uniform_int_distribution, std::uniform_real_distribution, std::bernoulli_distribution>::engine",0,0.0069807,0,0.000928006,"fortress","[unknown]",0
"AsepriteHelper::AsepriteHelper",0,0.0209087,0,0.00277958,"fortress","[unknown]",0
"AsepriteHelper::~AsepriteHelper",0,0.0149738,0,0.0019906,"fortress","[unknown]",0
"CollisionBox2D::CollisionBox2D",0.0059845,0.0189496,0.000795573,0.00251914,"fortress","[unknown]",0
"SpriteAnimation::SpriteAnimation",0.0070225,0.0070225,0.000933563,0.000933563,"fortress","[unknown]",0
"Vec::remove_vec_element_if<Entity*>",0,0.0072406,0,0.000962557,"fortress","[unknown]",0
"vec2f::vec2f",0.149565,0.149565,0.019883,0.019883,"fortress","[unknown]",0
"vec3f::vec3f",0.012998,0.012998,0.00172794,0.00172794,"fortress","[unknown]",0
"ImVector<ImVec2>::push_back",0.0069816,0.0069816,0.000928126,0.000928126,"fortress","[unknown]",0
"ImVector<int>::push_back",0.0069837,0.0069837,0.000928405,0.000928405,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Tile*, std::vector<Tile, std::allocator<Tile> > >::operator++",0.105858,0.105858,0.0140727,0.0140727,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<std::unique_ptr<ImageObject, std::default_delete<ImageObject> >*, std::vector<std::unique_ptr<ImageObject, std::default_delete<ImageObject> >, std::allocator<std::unique_ptr<ImageObject, std::default_delete<ImageObject> > > > >::__normal_iterator",0.0069763,0.0069763,0.000927422,0.000927422,"fortress","[unknown]",0
"__gnu_cxx::operator==<Tile*, std::vector<Tile, std::allocator<Tile> > >",0.102683,0.164476,0.0136505,0.0218653,"fortress","[unknown]",0
"ImFontAtlas::IsBuilt",0.0069219,0.0069219,0.00092019,0.00092019,"fortress","[unknown]",0
"vec2f::operator*",0.0070117,0.0070117,0.000932128,0.000932128,"fortress","[unknown]",0
"vec2f::operator+",0.0069815,0.013962,0.000928113,0.00185609,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Tile*, std::vector<Tile, std::allocator<Tile> > >::base",0.0617933,0.0617933,0.00821473,0.00821473,"fortress","[unknown]",0
"__gnu_cxx::__normal_iterator<Tile*, std::vector<Tile, std::allocator<Tile> > >::operator*",0.0419141,0.0419141,0.00557201,0.00557201,"fortress","[unknown]",0
"std::filesystem::__cxx11::path::_List::_Impl_deleter::operator()",0,0.0079781,0,0.0010606,"fortress","[unknown]",0
"std::unique_ptr<App, std::default_delete<App> >::get",0,0.006981,0,0.000928046,"fortress","[unknown]",0
"std::unique_ptr<App, std::default_delete<App> >::operator->",0,0.006981,0,0.000928046,"fortress","[unknown]",0
"std::__uniq_ptr_impl<App, std::default_delete<App> >::_M_ptr",0,0.006981,0,0.000928046,"fortress","[unknown]",0
"std::__codecvt_abstract_base<wchar_t, char, _Mbstatet>::max_length",0.005984,0.005984,0.000795506,0.000795506,"fortress","[unknown]",0
"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local",0,0.006995,0,0.000929907,"fortress","[unknown]",0
"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data",0.006995,0.006995,0.000929907,0.000929907,"fortress","[unknown]",0
"std::__cxx11::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >::_M_is_local",0,0.0140206,0,0.00186388,"fortress","[unknown]",0
